歌手：ラムジ,所属专辑：3ラムジ - (3 Lambsey),PLANET,812400,170423,[294925, 222220, 160884, 147068, 86386, 75691, 70788, 66542, 51611, 47406, 36442, 32232, 27375, 24343, 18422]
歌手：一棵小葱,所属专辑：狂浪生,狂浪生,463895473,32724,[96747, 74046, 34067, 23616, 21620, 21202, 20143, 16329, 13910, 10972, 9396, 9163, 8014, 6811, 6784]
歌手：Frankmusik,所属专辑：Do It In The AM,Wrecking Ball,17721274,30928,[77284, 41057, 23122, 22634, 21315, 14555, 9541, 8225, 4355, 4039, 2099, 1730, 1199, 948, 858]
歌手：Dierks Bentley,所属专辑：Modern Day Drifter,Gonna Get There Someday,22502857,11483,[8894, 8495, 7689, 4671, 3584, 2762, 2144, 1813, 1433, 969, 919, 757, 706, 505, 441]
歌手：Blackmore's Night,所属专辑：Under a Violet Moon,Under A Violet Moon,16866785,5247,[7107, 5935, 5647, 3808, 3412, 2924, 1992, 1390, 1265, 1249, 1180, 890, 740, 685, 412]
歌手：Bobby Vinton,所属专辑：All-Time Greatest Hits,Sealed With a Kiss,1116087,3817,[7747, 3254, 2376, 1491, 1156, 1004, 767, 644, 404, 186, 148, 132, 111, 79, 35]
歌手：Simon & Garfunkel,所属专辑：The Best Of Simon & Garfunkel,Scarborough Fair / Canticle,1934618,7208,[15079, 9081, 8845, 5276, 4565, 3005, 2704, 2653, 2259, 1700, 1499, 1024, 761, 654, 381]
歌手：Simon & Garfunkel,所属专辑：Afscheid,The Sound Of Silence,5113327,18774,[53816, 21622, 15608, 14873, 14603, 5958, 5589, 4942, 4242, 4041, 3954, 2887, 2483, 2267, 1895]
歌手：Air Supply,所属专辑：Live,Making Love Out Of Nothing At All (Live),3879847,9388,[6515, 5834, 4517, 2975, 2642, 2055, 1678, 1467, 1347, 996, 511, 433, 266, 177, 129]
歌手：Lora,所属专辑：最新热歌慢摇76,Release The Pain,28892127,13021,[55805, 10905, 3589, 2927, 2140, 1669, 1571, 1436, 1220, 1156, 931, 915, 721, 713, 187]
歌手：Elvis Presley,所属专辑：最新热歌慢摇58,Only You,28138206,301,[487, 329, 229, 117, 53, 49, 10]
歌手：Elvis Presley,所属专辑：A Valentine Gift for You,Can't Help Falling in Love,1301802,3753,[4465, 3546, 2757, 2500, 1761, 1545, 1122, 1086, 686, 555, 526, 525, 502, 281, 209]
歌手：Elvis Presley,所属专辑：Love Me Tender: Greatest Hits,Love Me Tender,27083354,4062,[10176, 5941, 3489, 3319, 2282, 1918, 1703, 1228, 1179, 953, 612, 352, 285, 162, 115]
歌手：广东雨神,所属专辑：广东十年爱情故事,广东十年爱情故事,513791211,301468,[1359410, 492977, 261905, 208469, 197426, 101227, 79900, 73927, 71415, 61665, 30906, 30798, 18810, 17810, 16613]
歌手：Ernesto Cortazar,所属专辑：60 Years,Foolish Heart,1313245,1714,[2241, 1354, 823, 820, 778, 595, 536, 430, 258, 201, 182, 103, 85, 29, 24]
歌手：The Cranberries,所属专辑：Stars: The Best of 1992-2002,Zombie,4330114,33701,[22220, 16428, 16029, 14365, 13848, 8307, 5094, 4488, 3148, 1922, 1562, 1509, 1194, 1118, 1052]
歌手：Elle Vee,所属专辑：最新热歌慢摇63,I Don't Need You,28557135,2109,[1109, 993, 850, 467, 277, 216, 111, 41, 35, 19]
歌手：Blasterjaxx / Rosette,所属专辑：No Place Like Home (feat. Rosette) [Radio Edit],No Place Like Home (feat. Rosette) [Radio Edit],30987766,2917,[3937, 1620, 1041, 881, 852, 832, 449, 430, 329, 300, 203, 128, 75, 68, 46]
歌手：Audrey Assad,所属专辑：Fortunate Fall,I Shall Not Want,27583628,13954,[33505, 25233, 22216, 11980, 10571, 9710, 8165, 5463, 5419, 3571, 3092, 2873, 2805, 2653, 1657]
歌手：Sarah Harmer,所属专辑：oh little fire,One Match,19094999,8054,[46935, 43092, 28856, 7901, 6591, 5084, 2003, 1744, 1727, 1028, 886, 826, 785, 734, 530]
歌手：Alex North,所属专辑：Ghost - (人鬼情未了),Unchained Melody,1751796,7865,[17135, 13214, 6683, 5240, 3562, 2988, 2167, 1550, 1250, 681, 635, 503, 440, 299, 219]
歌手：Lily & Madeleine,所属专辑：Lily & Madeleine,Goodbye to Anyone,27907508,1102,[1421, 441, 152, 136, 106, 98, 91, 21]
歌手：Jason Donovan,所属专辑：Let It Be Me,Rhythm Of The Rain,18668453,10357,[37087, 8117, 6585, 5151, 5079, 4097, 1970, 934, 744, 387, 334, 288, 275, 106, 92]
歌手：The Silent League,所属专辑：The Orchestra, Sadly, Has Refused,Conversation,3716423,4365,[4678, 3006, 1459, 1289, 1276, 950, 926, 773, 697, 511, 370, 318, 313, 233, 147]
歌手：钟镇涛,所属专辑：听涛,让一切随风,194769,14441,[35511, 23411, 16668, 15991, 9800, 5949, 5120, 4607, 4241, 3890, 2870, 1576, 1433, 1391, 968]
歌手：Carpenters,所属专辑：Yesterday Once More: Greatest Hits 1969-1983,Top Of The World,3986342,6556,[11604, 10734, 6074, 4611, 4067, 2945, 2511, 1606, 1589, 1297, 981, 900, 724, 597, 373]
歌手：Carpenters,所属专辑：Yesterday Once More: Greatest Hits 1969-1983,Yesterday Once More,3986241,99028,[233880, 122637, 84535, 69753, 58609, 40475, 38404, 31689, 31032, 27433, 26173, 19432, 13016, 11975, 8848]
歌手：Barcelona,所属专辑：Not Quite Yours,'Til Death,28193018,6741,[15743, 4044, 3176, 2497, 1252, 961, 846, 702, 543, 372, 347, 277, 277, 262, 209]
歌手：Of Monsters And Men,所属专辑：My Head Is An Animal,Your Bones,17810607,13826,[35046, 17091, 8615, 8290, 6027, 5901, 5102, 3729, 3677, 2208, 1831, 1390, 1325, 1083, 580]
歌手：Beyond,所属专辑：Beyond Ⅳ,曾是拥有,347722,5843,[9370, 3971, 2983, 2809, 1729, 1696, 1168, 868, 771, 748, 692, 560, 510, 476, 99]
歌手：那英,所属专辑：20世纪中华歌坛名人百集珍藏版,雾里看花,280220,4031,[6674, 3692, 2804, 2484, 1786, 1210, 1106, 928, 749, 561, 523, 439, 358, 334, 241]
歌手：田馥甄,所属专辑：渺小,终身大事,28038060,2921,[2791, 2073, 1661, 1318, 1003, 960, 802, 603, 534, 421, 404, 378, 285, 251, 164]
歌手：Missy Higgins,所属专辑：On a Clear Night,Sugarcane,21213658,2966,[5470, 2894, 1803, 1754, 1250, 672, 461, 425, 418, 349, 229, 188, 134, 79, 57]
歌手：Jennifer,所属专辑：最新热歌慢摇2,I Don't Want To Let You Go,26620422,2404,[3692, 2166, 1359, 856, 777, 518, 484, 475, 365, 313, 274, 256, 168, 74, 44]
歌手：Jay Clifford,所属专辑：Silver Tomb For The Kingfisher,Vale Of Tears,1609689,16792,[34401, 17568, 13288, 12694, 11272, 10929, 10514, 7884, 6488, 4764, 4260, 3645, 3219, 2894, 1957]
歌手：Pebaluna,所属专辑：Carny Life,Sister Sara,29544205,1377,[1515, 981, 516, 246, 162, 108, 87, 86, 46, 33, 32, 14, 13, 10]
歌手：VINAI / SCNDL,所属专辑：Frontier,Frontier (Extended Mix),34057469,31161,[85166, 61082, 57834, 52072, 21811, 20050, 15524, 14086, 13563, 10956, 8428, 7175, 4763, 4252, 3785]
歌手：Nicole C. Mullen,所属专辑：Captivated,Holy Captivated,3204574,3084,[5295, 2895, 2279, 1359, 1061, 898, 641, 618, 519, 389, 323, 317, 279, 146, 131]
歌手：Dimitri Vegas & Like Mike / Martin Garrix,所属专辑：Tremor,Tremor (Sensation 2014 Anthem) (Original Mix),28411393,16112,[46120, 37977, 21253, 12070, 11607, 9850, 9073, 6747, 5231, 4237, 2997, 2842, 2739, 2421, 1579]
歌手：David Guetta / Sia,所属专辑：Best Of...,Titanium,3406918,26903,[156401, 28138, 21028, 11683, 9974, 9971, 9355, 7159, 4518, 3847, 2197, 2171, 1445, 1415, 1286]
歌手：Sissel,所属专辑：All Good Things [Bonus Track],Keep Falling Down,3405277,748,[481, 336, 282, 180, 55, 34, 29, 28]
歌手：Magnus Carlsson,所属专辑：Live Forever: The Album,I Need Your Love,1754359,6010,[9954, 4233, 2908, 1585, 1059, 804, 631, 487, 476, 336, 274, 90, 89, 69, 46]
歌手：Jem,所属专辑：Down to Earth,It's Amazing,18784004,2723,[1791, 1587, 1202, 628, 499, 358, 292, 230, 68, 42, 18]
歌手：Sanna Nielsen,所属专辑：Undo,Undo,28378127,31553,[126751, 67067, 35806, 31813, 23158, 11592, 10960, 7151, 5976, 5692, 4708, 4372, 3873, 1881, 1659]
歌手：Bertie Higgins,所属专辑：Movie 930,Casablanca,5120906,17438,[63380, 25589, 20214, 14985, 10874, 6142, 5859, 4162, 3932, 3349, 2767, 2134, 1453, 1021, 644]
歌手：Dana Winner,所属专辑：Märchenland Der Gefühle,Moonlight Shadow,22623026,14061,[23004, 18733, 12351, 10065, 9784, 7747, 7276, 3880, 3701, 2495, 1641, 1414, 1227, 659, 542]
歌手：任然,所属专辑：空空如也,空空如也 ,526464293,140769,[100754, 96933, 93296, 88560, 71764, 68699, 46274, 33879, 29352, 22119, 18314, 17332, 16957, 13510, 13045]
歌手：Jaci Velasquez,所属专辑：On My Knees: The Best Of Jaci Velasquez,Imagine Me Without You - Album Version,18552512,2801,[2163, 1412, 794, 648, 448, 424, 249, 237, 178, 116, 59]
歌手：Vox Angeli,所属专辑：Irlande,New Soul,19711382,27211,[142995, 48995, 48962, 40976, 24462, 24177, 16080, 15238, 14595, 8113, 6763, 4204, 3793, 2628, 2311]
歌手：韩雪,所属专辑：飘雪,想起,239026,14698,[14559, 8926, 7927, 7283, 5310, 5226, 2988, 2957, 2449, 2421, 2161, 1306, 1094, 772, 364]
歌手：Michael Jackson,所属专辑：The Ultimate Collection,You Are Not Alone,1697653,51864,[180204, 151912, 66337, 61931, 49343, 42207, 29044, 28717, 23229, 18691, 17863, 15840, 14020, 8478, 5606]
歌手：Karunesh,所属专辑：The Wanderer,A journey of the heart,1615339,3146,[4600, 1546, 905, 694, 448, 431, 382, 364, 330, 315, 294, 284, 257, 199, 186]
歌手：Tonya Mitchell,所属专辑：I Represent,I Don't Wanna Fall in Love,3560452,1943,[1840, 1189, 545, 446, 302, 165, 65, 51, 45, 37]
歌手：Ummet Ozcan / R3hab / NERVO,所属专辑：Revolution (Vocal Mix),Revolution (Vocal Mix),28252004,2837,[2586, 1814, 1398, 1185, 847, 589, 390, 317, 279, 235, 163, 134, 131, 106, 39]
歌手：Jessie J,所属专辑：Domino,Domino,2867202,14994,[37043, 20089, 13120, 11135, 8621, 6165, 4330, 4127, 3536, 3459, 3070, 2842, 2100, 1923, 1909]
歌手：Russian Red,所属专辑：Fuerteventura,Fuerteventura,18680851,31927,[48733, 31201, 26226, 16424, 15179, 10659, 8412, 7038, 6627, 6545, 6320, 4214, 3695, 3403, 2743]
歌手：Veela,所属专辑：2233,I Remember You,420923003,1549,[1634, 578, 480, 471, 448, 196, 149, 109, 98, 68, 34, 30, 19, 19, 11]
歌手：Ethno Music Project,所属专辑：Bandari 20th Anniversary Collection,Childhood Memory,3949481,12626,[18296, 17223, 16962, 8864, 7818, 7394, 5079, 4768, 3437, 2640, 1860, 1782, 1632, 1176, 774]
歌手：Amy Deasismont,所属专辑：Swings & Roundabouts,Heartbeats,2175282,51675,[71948, 41064, 38518, 37628, 24150, 20624, 16781, 15970, 13193, 12793, 8713, 7521, 4717, 3883, 3727]
歌手：莫文蔚,所属专辑：Karen More,爱情,277686,11740,[9644, 6001, 5713, 4724, 3533, 3382, 2760, 2026, 1565, 1277, 1185, 1019, 998, 815, 696]
歌手：陈坤,所属专辑：渗透,月半弯,68099,10869,[16637, 10947, 7164, 5689, 5272, 3915, 3426, 3302, 2717, 2618, 1241, 1065, 1033, 858, 798]
歌手：W&W,所属专辑：Put EM Up,Put EM Up,469410926,7163,[10550, 8578, 7800, 3358, 2543, 2497, 1403, 676, 333, 162, 132, 116, 114, 107, 60]
歌手：何璐,所属专辑：让她降落,让她降落,242603,31965,[30371, 26490, 18749, 17958, 17393, 16341, 13310, 11692, 11670, 10141, 8637, 7625, 7286, 7237, 4141]
歌手：Anthem Lights,所属专辑：Escape,Love You Like the Movies,29498914,20830,[40283, 29425, 24746, 15406, 14232, 10888, 7123, 6643, 5753, 5057, 3756, 3664, 3064, 2932, 2636]
歌手：毛阿敏,所属专辑：腔.调,相思,276294,82448,[204471, 140010, 63598, 56756, 49131, 39865, 35305, 34394, 31162, 30334, 24439, 21062, 20944, 16151, 4727]
歌手：草蜢,所属专辑：失恋阵线联盟,失恋阵线联盟,349892,30312,[106224, 46898, 28711, 15420, 14226, 11853, 7947, 6526, 6347, 6265, 4560, 4367, 3408, 2656, 1563]
歌手：Rachel Taylor,所属专辑：Come Alive,Porcelain,28717854,4222,[9169, 7030, 4730, 4070, 3383, 2517, 2127, 1855, 1338, 1083, 850, 743, 106, 94, 91]
歌手：Before You Exit,所属专辑：Heart Like California,Heart Like California,28828120,12354,[28180, 18794, 17043, 6975, 6864, 6568, 4861, 4843, 3575, 2539, 2474, 1799, 1692, 1440, 1108]
歌手：Jocelyn Pook / Russian Red,所属专辑：Habitación En Roma,Loving Strangers,2788529,52785,[92443, 79315, 38641, 27768, 25532, 24225, 16742, 15998, 14645, 11589, 7811, 7029, 4284, 4106, 3238]
歌手：那英 / 孙楠,所属专辑：少年包青天 电视剧原声带,只要有你,4878242,31262,[72109, 36988, 34880, 24463, 21896, 19928, 19378, 16610, 16550, 12302, 10213, 8680, 7628, 6836, 2921]
歌手：Ummet Ozcan,所属专辑：Showdown,Showdown,467953725,3078,[4712, 1642, 1421, 1064, 213, 138, 62, 45, 25, 16, 15, 15, 12, 11, 10]
歌手：Zella Day,所属专辑：Zella Day ,Hypnotic,29561525,17337,[53001, 41708, 31897, 19674, 15112, 11410, 9833, 8462, 4578, 4100, 3409, 2530, 2378, 1889, 1743]
歌手：卢冠廷 / 莫文蔚,所属专辑：齐天周大圣之西游双记 电影歌乐游唱版,一生所爱,25707139,77846,[189621, 102257, 90914, 71226, 44518, 42580, 36593, 36164, 32972, 26785, 24586, 21825, 16509, 16493, 15436]
歌手：周华健,所属专辑：电视剧歌曲大全,难念的经,5271858,45173,[106284, 70772, 47083, 26803, 26020, 19124, 15117, 11807, 11102, 10122, 8951, 5295, 5249, 4511, 4500]
歌手：田馥甄,所属专辑：To Hebe,你太猖狂,296888,5238,[4817, 3443, 3412, 3037, 1744, 1314, 1293, 1038, 913, 830, 609, 387, 310, 231, 213]
歌手：田馥甄,所属专辑：To Hebe,我想我不会爱你,296883,5462,[6927, 5204, 4429, 3147, 1661, 1633, 1050, 844, 835, 722, 682, 579, 408, 339, 326]
歌手：田馥甄,所属专辑：渺小,爱着爱着就永远,28038055,11029,[30610, 16573, 6438, 3778, 3774, 2505, 2331, 1807, 1775, 1435, 1271, 858, 772, 753, 674]
歌手：田馥甄,所属专辑：渺小,不醉不会,28018072,10512,[18231, 16091, 10760, 7890, 4805, 3707, 3493, 2464, 2128, 1878, 1634, 1426, 964, 898, 674]
歌手：田馥甄,所属专辑：To Hebe,寂寞寂寞就好,296885,21633,[19044, 12796, 9876, 5701, 5688, 4461, 3863, 3598, 2601, 2116, 1809, 1619, 1057, 896, 738]
歌手：飞轮海 / 田馥甄,所属专辑：飞轮海首张同名专辑,只对你有感觉,354620,25385,[90835, 44443, 29738, 23073, 22308, 22215, 17408, 13270, 11487, 7858, 6756, 5343, 5315, 4964, 4050]
歌手：田馥甄,所属专辑：渺小,你就不要想起我,28018075,194616,[262226, 251425, 158162, 140583, 115255, 83274, 82593, 78853, 59164, 58355, 53565, 51496, 44196, 44014, 41708]
歌手：田馥甄,所属专辑：小幸运,小幸运,33206214,78161,[161956, 81717, 68614, 50789, 46098, 36005, 31785, 24404, 21613, 19694, 17187, 16550, 15484, 13941, 8683]
歌手：戴佩妮,所属专辑：Just Sing It,街角的祝福,223972,5943,[6016, 4941, 2491, 2147, 1798, 1534, 1375, 1298, 1100, 845, 791, 718, 570, 398, 147]
歌手：戴佩妮,所属专辑：怎样,你要的爱,223994,18934,[24617, 23533, 15975, 13874, 10633, 10008, 9249, 7603, 7186, 6990, 4545, 3201, 2462, 2095, 1924]
歌手：MKJ,所属专辑：Time After Time,Time (Official),33035611,208089,[609197, 296354, 208656, 180640, 160215, 143789, 84523, 77094, 64087, 50349, 48057, 28005, 20468, 19562, 18536]
歌手：群星,所属专辑：Supreme Stereo Sound Majesty,Orpheus in the Underworld,excerpt,5259436,4806,[13572, 8102, 6519, 4546, 2946, 2903, 2613, 1997, 1564, 1428, 1230, 983, 775, 731, 629]
歌手：周华健,所属专辑：雨人,雨人,186252,2393,[2326, 1197, 1037, 818, 475, 444, 351, 249, 231, 144, 133, 129, 96, 53, 31]
歌手：戴佩妮,所属专辑：怎样,怎样,224000,100319,[224100, 79420, 64957, 59890, 44546, 39615, 36805, 36370, 35856, 35475, 33576, 32604, 29638, 28874, 24676]
歌手：The Silent League,所属专辑：The Orchestra, Sadly, Has Refused,Breathe,3716408,3683,[3304, 1969, 1217, 942, 641, 476, 441, 256, 207, 154, 91, 63, 56, 49, 37]
歌手：Bülow,所属专辑：Damaged Vol. 1,Lines,516765349,10190,[45119, 22705, 14619, 9834, 5291, 5255, 5180, 3566, 2701, 1504, 1177, 971, 821, 675, 669]
歌手：Ozo,所属专辑：最新热歌慢摇77,Epic Sax Guy,28996670,19336,[48892, 27348, 16928, 13324, 9299, 9217, 8745, 7289, 3919, 2132, 1898, 1750, 1538, 1355, 620]
歌手：阮豆,所属专辑：爱的魔法,爱的魔法（Cover 金沙）,497400537,16085,[40469, 31059, 23647, 14466, 12634, 8282, 8180, 6764, 6175, 3236, 3218, 3002, 1506, 1304, 960]
歌手：Henry Mancini,所属专辑：The Ultimate Pink Panther,The Pink Panther Theme,1434488,8039,[42662, 40894, 16371, 12575, 7483, 6946, 6829, 2976, 2716, 1955, 1462, 1240, 1058, 920, 788]
歌手：Vanessa Carlton,所属专辑：Best of Vanessa Carlton,A Thousand Miles,3795680,4189,[3381, 3006, 1758, 1329, 1302, 794, 676, 662, 546, 450, 419, 321, 265, 150, 63]
歌手：The Mamas & the Papas,所属专辑：声光回忆,California Dreaming (重庆森林),4875911,30567,[42698, 29879, 28693, 22258, 19642, 17543, 11777, 11720, 9986, 9785, 8702, 8468, 7428, 7008, 4942]
歌手：Rachel Ruth,所属专辑：Monday Night,You Are Beautiful,3402317,2760,[4053, 3151, 1431, 1362, 1000, 996, 940, 782, 711, 550, 319, 222, 185, 78, 51]
歌手：刘德华,所属专辑：Wonderful World 香港演唱会 2007,暗里着迷 (粤),29723022,11313,[16764, 10776, 4041, 3309, 3187, 2712, 2405, 2067, 1475, 1348, 976, 950, 662, 653, 602]
歌手：刘德华,所属专辑：来生缘,来生缘,112908,8709,[15468, 5408, 4644, 3327, 2451, 2398, 2119, 1547, 1303, 1170, 753, 709, 619, 491, 406]
歌手：梅艳芳,所属专辑：永远的…梅艳芳,一生爱你千百回,276129,14646,[25718, 16323, 16197, 7989, 7770, 7010, 5864, 3453, 2913, 2517, 2297, 2276, 1788, 1265, 1120]
歌手：林忆莲,所属专辑：呼吸,词不达意,255858,73353,[87275, 70475, 51892, 51271, 47711, 39175, 22143, 21515, 20664, 19144, 17255, 15046, 12893, 11600, 9386]
歌手：莫文蔚,所属专辑：回蔚,外面的世界,276904,55936,[137406, 52682, 48123, 45672, 28811, 23458, 22439, 21864, 16718, 15660, 12140, 11835, 10467, 6318, 4907]
歌手：Luke Thompson,所属专辑：Strum Strum,Keep Rolling On,36019737,8229,[23532, 15444, 7132, 4740, 2783, 2519, 2016, 1883, 1426, 1403, 817, 744, 611, 504, 470]
歌手：Jerome / Lotus / Amanda,所属专辑：Deep Sounds (Spring Edition),Give Me Wings,32640251,2722,[8697, 3365, 1283, 1155, 988, 830, 656, 596, 445, 438, 342, 208, 85, 19]
歌手：Linnea,所属专辑：Tomme Ord ,Tomme Ord,31789224,1901,[3844, 1490, 1402, 781, 746, 538, 282, 210]
歌手：邓丽欣,所属专辑：Coloring Stephy,黑白照,224133,7460,[15895, 11533, 7565, 3705, 3658, 3407, 2758, 2149, 1410, 1323, 1111, 930, 791, 588, 567]
歌手：Aiwa, Mr Tibbz / Admiral General Aladeen,所属专辑：The Dictator (Music from the Motion Picture) - (独裁者),The Next Episode (Explicit),1936565,7472,[19935, 14087, 7427, 6109, 5645, 4245, 2828, 2130, 1288, 963, 762, 632, 566, 401, 318]
歌手：MonBet,所属专辑：Ngẫu Hứng,Hoaprox - Ngẫu Hứng (MonBet Remix),479717618,14825,[40345, 12435, 9502, 6909, 6104, 5420, 4416, 4230, 2143, 1480, 858, 768, 514, 429, 219]
歌手：Camila Cabello,所属专辑：Camila,Consequences,528568994,2879,[6453, 2401, 1445, 980, 832, 771, 703, 583, 494, 488, 360, 327, 228, 212, 129]
歌手：邰正宵,所属专辑：用情太深,爱的传说,151646,9851,[13431, 5411, 5090, 4048, 2203, 2042, 1150, 1039, 1035, 802, 602, 309, 87, 80, 67]
歌手：Jiaye,所属专辑：Astronomia (Jiaye Bootleg),Tony Igy-Astronomia（Jiaye remix）,446154202,32181,[114943, 76767, 71190, 54981, 33403, 27153, 13229, 12765, 11799, 9954, 6691, 6164, 4480, 3035, 2959]
歌手：Laura Shigihara,所属专辑：Plants vs. Zombies Original Soundtrack - (植物大战僵尸),Grasswalk,3019676,3538,[15328, 6526, 5454, 4516, 4066, 3778, 1410, 1244, 1148, 1017, 833, 602, 582, 427, 414]
歌手：flash8,所属专辑：最新热歌慢摇3,SCARSONG,29769258,43631,[165375, 120299, 77058, 64895, 58138, 46584, 42992, 40995, 29141, 24441, 19653, 17391, 17183, 13596, 11898]
歌手：中国人民解放军军乐团,所属专辑：中国礼仪庆典大全之春节喜庆篇,春节序曲,395304,56341,[209730, 70920, 69652, 59552, 37958, 33557, 30028, 28422, 23915, 14448, 12051, 11876, 8585, 7752, 5446]
歌手：祖海,所属专辑：再唱为了谁,好运来,333750,178087,[88180, 72098, 50062, 28238, 23806, 21553, 19138, 13263, 11583, 10432, 9403, 8353, 6481, 6369, 5666]
歌手：葉加瀬太郎,所属专辑：Etupirka~Best Acoustic~,ツィゴイネルワイゼン Op20,29046312,18412,[49100, 42538, 29741, 28347, 26074, 22255, 20969, 19935, 14921, 10991, 9624, 7765, 5904, 5123, 2958]
歌手：大野克夫,所属专辑：「名探偵コナン」メインテーマ,「名探偵コナン」~メインテーマ,27570832,60207,[315680, 146368, 113599, 105700, 88147, 62991, 55601, 44770, 42277, 38000, 30263, 27795, 26456, 22772, 18443]
歌手：王菲,所属专辑：你在终点等我,你在终点等我,431357712,118897,[151703, 79806, 62667, 49137, 39962, 33292, 25672, 21855, 21352, 18261, 13037, 10270, 9555, 9407, 8845]
歌手：王菲,所属专辑：敷衍,心惊胆战,409872642,855,[646, 613, 437, 367, 342, 261, 249, 244, 218, 152, 133, 132, 103, 88, 84]
歌手：王菲,所属专辑：清风徐来,清风徐来,34586075,32613,[69146, 35248, 23319, 19534, 16307, 13404, 11458, 11076, 9433, 9256, 8059, 6625, 6622, 5632, 3653]
歌手：王菲,所属专辑：匆匆那年,匆匆那年,29713754,83863,[156713, 117566, 86310, 63857, 45127, 38438, 37026, 32931, 31531, 30341, 23448, 20518, 14667, 14584, 12621]
歌手：王菲,所属专辑：将爱,将爱,299246,1677,[3419, 2024, 1337, 1195, 1001, 950, 814, 703, 664, 616, 553, 501, 346, 257, 169]
歌手：王菲,所属专辑：王菲全面体演唱会,新房客 (live),26632174,269,[282, 213, 158, 147, 116, 85, 55, 50, 39, 34, 33, 31]
歌手：王菲,所属专辑：执迷不悔,执迷不悔 (国语版),300603,650,[486, 257, 246, 205, 91, 22, 19, 16, 11]
歌手：王菲,所属专辑：Di-Dar,暧昧,300197,1830,[2806, 1696, 1611, 982, 849, 568, 529, 480, 345, 246, 133, 130, 126, 97, 70]
歌手：王菲,所属专辑：寓言,香奈儿,299590,2446,[4955, 2620, 2038, 1668, 1582, 1278, 1215, 853, 819, 567, 459, 421, 376, 370, 335]
歌手：Lenka,所属专辑：The Very Best TV Ad Songs,Everything At Once,28337723,404,[271, 205, 145, 123, 73, 64, 64, 61]
歌手：朴慧京,所属专辑：Yesterday,Yesterday,22841315,2472,[2667, 1204, 885, 783, 655, 348, 274, 263, 238, 193, 143]
歌手：郑伊健,所属专辑：古惑仔II之猛龙过江,友情岁月,193535,22588,[207756, 59685, 37204, 22623, 22016, 21857, 18816, 18652, 15704, 11297, 9097, 6655, 6327, 5058, 4000]
歌手：Consoul Trainin,所属专辑：Take Me To Infinity,Take Me To Infinity,431855270,59723,[194335, 112137, 84942, 67320, 66163, 54115, 45262, 42289, 42039, 38636, 35211, 22119, 16891, 14295, 6792]
歌手：廖佳琳,所属专辑：十三亿分贝 第八期,Rolling in the deep,424262521,68647,[179960, 106709, 89130, 87313, 71843, 53465, 36986, 35463, 33642, 28083, 24641, 20254, 17441, 17371, 12137]
歌手：欧翠峰,所属专辑：永恒的号角,西班牙斗牛士,138917,13864,[40002, 34621, 24086, 22161, 15941, 13254, 9876, 9036, 7677, 7302, 5292, 5091, 4527, 3092, 2566]
歌手：Standfast,所属专辑：Beneath And Beyond,Skin To Skin,18972757,5647,[6457, 4423, 2765, 2321, 1963, 1389, 1225, 1158, 1027, 851, 794, 686, 551, 403, 303]
歌手：Beyond,所属专辑：25周年精选,谁伴我闯荡,346085,18771,[30317, 27805, 21700, 14124, 9693, 8298, 5308, 5264, 4286, 4178, 3380, 2790, 2500, 2092, 1010]
歌手：PØRPEL / Marcus & Martinus,所属专辑：Heartbeat (Nightcore) [PØRPEL Remix],Heartbeat (Nightcore) [PØRPEL Remix],513357140,29313,[75197, 59304, 41716, 33768, 28313, 17878, 10472, 8800, 3952, 3611, 3188, 3112, 2511, 2262, 2163]
歌手：Harry Styles,所属专辑：Sign of the Times,Sign of the Times,470601889,23604,[23545, 15561, 10454, 9115, 6160, 5779, 4703, 4123, 3622, 2072, 2040, 2015, 1704, 1448, 1194]
歌手：Beyond,所属专辑：Control,光辉岁月,347545,93,[10]
歌手：Beyond,所属专辑：Recognition,谁伴我闯荡,347482,63,[]
歌手：Beyond,所属专辑：Recognition,午夜怨曲,347472,41,[]
歌手：Beyond,所属专辑：Recognition,不再犹豫,347469,147,[67, 49]
歌手：Beyond,所属专辑：无尽空虚,无尽空虚,347443,7185,[17749, 4447, 3402, 3369, 1978, 1907, 1867, 1302, 1156, 693, 643, 476, 388, 376, 349]
歌手：Beyond,所属专辑：再见理想纪念专集,冷雨夜,347365,133,[51, 23]
歌手：Beyond,所属专辑：再见理想纪念专集,灰色轨迹,347360,29,[]
歌手：Beyond,所属专辑：再见理想纪念专集,旧日的足迹(1988版),347358,310,[400, 173, 92, 62]
歌手：Beyond,所属专辑：再见理想纪念专集,再见理想(1988年版),347359,243,[188, 176, 110, 100, 75, 39, 35]
歌手：Beyond,所属专辑：犹豫,不再犹豫,347597,48003,[140201, 64185, 40219, 23882, 18985, 14846, 12464, 12109, 10654, 9555, 9311, 8240, 7003, 6450, 6196]
歌手：黑豹乐队,所属专辑：黑豹 同名专辑,脸谱,357247,355,[206, 107, 97, 80, 68, 65, 50, 42, 17]
歌手：黑豹乐队,所属专辑：黑豹 同名专辑,Take Care,357236,368,[231, 189, 112, 78, 47, 22]
歌手：Nick Fury,所属专辑：最新热歌慢摇69,Rebound,28738491,5166,[16680, 11087, 8122, 7098, 3108, 2820, 2301, 1948, 695, 546, 256, 254, 156, 139, 72]
歌手：许巍,所属专辑：珍藏许巍作品全集,故乡,168053,41948,[53794, 35883, 32348, 23151, 20929, 17682, 13391, 10794, 9624, 8342, 7405, 6182, 5561, 5008, 4577]
