/playlist?id=2895367854,$$Hiphop,10万,OKitsgrace
/playlist?id=2363438453,俄罗斯土嗨cyka blyat！,113万,一盒洋火
/playlist?id=2913623900,丨欧美丨嘻哈丨饶舌丨,97951,黄达pump
/playlist?id=2870982591,心动的信号2插曲,14万,二十元里不美
/playlist?id=2697867308,前奏就让你疯狂/trap/欧美hiphop/精选/,16万,妹妹乖别动哥哥要进来啦
/playlist?id=2890700581,波桑旅行歌单,65489,鲸落遇鹿
/playlist?id=2523624603,迷幻Trap|嘻哈毒鸡汤,234万,SteveRillex
/playlist?id=2975510329,2019年最吊的Hook,32万,shlohmo
/playlist?id=2538119796,Trap Rap|陷阱说唱的低音冲击,122万,intropinrevivan
/playlist?id=2653625777,唱盘艺术: 当HipHop遇上搓碟,26万,Ghostface_Killers
/playlist?id=2663883864,个人认为2018年最牛逼的50首Rap Beat【$】,22万,火属
/playlist?id=2843741236,氛围向 || 贯穿繁忙市井的落日狂奔,17万,帕多瓦的小蜡烛
/playlist?id=3000719797,ʀᴏʟʟɪɴɢ丨节奏水枪 × Lit Drum,42746,节奏水枪Beat_WaterPistol
/playlist?id=2877629036,2019上半年度最热新歌TOP50,1397万,网易云音乐
/playlist?id=2974107072,强节奏音乐，治疗混凝土森林里焦虑症患者。,51284,陌未明
/playlist?id=2866218526,2019抖音热播精选bgm（不定期更新）,35392,诗欵
/playlist?id=2823046086,2019年度最热新歌精选TOP60,43271,子木山人
/playlist?id=2276494197,Old School HipHop律动练习 珍藏版,151万,Thugstyle杂货铺
/playlist?id=2751768523,『欧美』当男性说唱主宰Hip-Hop,162万,SZA中国歌迷会
/playlist?id=2450558426,Emo/Cloud Rap丨不完全情绪混合物,109万,电烧
/playlist?id=3020663385,电影故事｜唯愿音乐慰藉心灵,164万,下一颗巧克力
/playlist?id=2330305690,「RAP」Hiphop I 深邃灵魂的说唱,24万,高旻老公
/playlist?id=2829137850,Vol . 51 「旋 律 说 唱」,172万,FlyingClub
/playlist?id=2735997566,男友嗓 | 俏皮声线的温柔暴击,145万,隐匿于蓝
/playlist?id=2903182988,〖提神醒脑，抗疲劳〗外国说唱,70万,赛赛尔啊
/playlist?id=2320144876,炸了 ！炸了 ！炸了 ！Swag极品,49万,Thugstyle杂货铺
/playlist?id=2773604798,TRAP.「毒性」$黑$怕$,23万,TravisFvckingScott
/playlist?id=2520891003,炸裂不偿命的rap,87万,lambertling
/playlist?id=2875321368,Trap Rap」%,41万,Cxxxten
/playlist?id=2394125021,请随机播放，切歌算我输,71万,Leyoo17
/playlist?id=2253271412,Leave me alone丨谁都有想消失独处的时候吧,165万,Lorena-Lee
/playlist?id=2763835127,【电影】速度与激情-特别行动,10万,Aka_kazak
/playlist?id=2936000547,欧美‖任何瞬间的心动都不要怠慢了它,206万,ClairoNews
/playlist?id=2740188436,『欧美』当女性说唱称霸Hip-Hop,223万,SZA中国歌迷会
/playlist?id=2613844364,skam法国第三季BGM,85544,做你的小太阳_
/playlist?id=2926402205,开心的笑吧、愿好运陪伴你左右,28万,飞行棋的猫mor
/playlist?id=2817554177,超酷超拽的英文Rap（持更）,18万,2ONEEIGHT
/playlist?id=2442514284,「Hip-hop」盘点那些酷酷的欧美女rapper,222万,lonely丶listener
/playlist?id=2584001962,2019抖音热门BGM，持续更新（抖音2019）,53万,活该你风生水起
/playlist?id=2942278931,论怎么做一个酷而有品的人,19万,ChokeWhale
/playlist?id=2483059412,兜 风 听 什 么,57万,shakemyhead
/playlist?id=2865211946,欧美：跑步必备，鸡血提神,177万,雨露xixi
/playlist?id=2128560894,|车载嗨曲 开车靠的是感觉，不是眼睛|,1859万,Radio-Music
/playlist?id=2790947127,〖宝藏〗每首都很入耳，建议随机播放,34万,剑仙xg
/playlist?id=2892456399,迪士尼反派后妈茶话会&公主饶舌大战,43750,NathanWestling
/playlist?id=2865762865,迪士尼公主和后妈茶话会rap battle!,33619,一只胖菜
/playlist?id=2683746999,【暗黑向】欧美踩点混剪BGM,636万,想养条金毛
/playlist?id=2719612642,Girl's Power-Nicki Minaj和女战士们,34081,NickiMinaj中国歌迷会
/playlist?id=2715670944,《复仇者联盟4》精选好听-漫威BGM!,15万,_酷酷不酷_
/playlist?id=2649139759,【SKAM法版】第三季BGM Eliott&Lucas,15万,youngblooooood
/playlist?id=2990621814,放耳朵去流浪丨邂逅一场意乱情迷,52万,央央小月
/playlist?id=2585676680,2019美国公告牌Billboard单曲即时年榜,38773,Harry-Lucis
/playlist?id=2357578005,卡点狂魔Urban编舞BGM,197万,Thugstyle杂货铺
/playlist?id=2448818762,Sulli崔雪莉『真理商店』：她叫崔真理,61293,_Starnim_
/playlist?id=2732037290,解乏云音药 | 从头到脚都很快乐☀☀,223万,隐匿于蓝
/playlist?id=2829629098,Franklin Yu精选编舞与Freestyle歌单！,52万,乚宝藏歌单丶收藏者
/playlist?id=2979486768,【宝藏歌曲】无耳男孩的抖音日常推荐,36589,无耳男孩
/playlist?id=2702983776,早安英文【十分钟学首英文歌】,46530,朱原雨润
/playlist?id=2874960471,王一博 | 跳舞bgm,25万,不知名追星少女
/playlist?id=2851809975,想要带你去一个地方 悄悄的不要告诉别人,163万,空气很颓废
/playlist?id=2869957375,2019年7月小秘书新歌推荐,87820,云音乐小秘书
/playlist?id=2175448390,化妆必备BGM,250万,韩喵喵唔
/playlist?id=2887250458,星辰•梦境•晚风•悲喜不相通,55万,宝藏男孩_Simon
/playlist?id=2644297378,冷酷之心：当秀场被Techno统领,18万,冰岛不语
/playlist?id=2834426310,粉夏|复古流光，迷梦闪烁,17万,NeilShine_
/playlist?id=2578068117,2018年度最热新歌TOP100,13975万,网易云音乐
/playlist?id=2760723819,文艺复兴|古楼兰的街头走一走，幻想意识流,113万,olly的牙缝
/playlist?id=2785889013,漫威超燃经典BGM（时间轴正序）,57469,利纳斯的小毛毯
/playlist?id=2651036663,那些好听到爆了的歌,8219万,迟到得到
/playlist?id=2874623507,你一定喜欢这个歌单,28万,李小楚
/playlist?id=2812061419,Apple 苹果产品宣传广告 (BGM),34392,c17869
/playlist?id=3034987286,晚上九点，睡前缓解疲劳，独立indie流行,79664,灿烂的腐烂_腐烂的灿烂
/playlist?id=2098892084,“温柔点吧，这个世界已经够浮躁的了”,854万,树洞狸奴
/playlist?id=2424258127,王一博舞蹈歌曲（好听）,17万,追星女孩运气不会太差
/playlist?id=2417487021,【Joji】作品合集,43万,dvkton
/playlist?id=2880873578,余衍林舞蹈歌曲,33682,可爱的图图2333
/playlist?id=2870795294,热 评 | 10w+ 这也太好听了叭,152万,JoyZ赵晨唏
/playlist?id=2810736046,秋日暮斜 | 烟青色微起，候鸟南飞,64万,olly的牙缝
/playlist?id=2870902341,一定有首歌你单曲循环过,102万,李小楚
/playlist?id=2848452063,帅哥的歌单,72469,Miraisenshi666
/playlist?id=2497092156,撩人声线¹| 有人相爱有人在夜里开车看海,168万,一房两人三猫四季五杀六九
/playlist?id=2528964682,霉霉免费歌单只收录原唱,260万,潘达小暖
/playlist?id=2699712186,伦敦生活 Fleabag S1&S2 BGM（最全完结）,48529,夜河路人
/playlist?id=2740107647,「时空潜行」囿于昼夜的空想主义者,82万,Kaibottcher
/playlist?id=2915111119,拯救坏情绪：一键开启愉悦模式,91万,真咸鱼饼干
/playlist?id=2836076568,『晚安夜曲』万籁俱寂，与世界共眠,161万,十三逆旅Li
/playlist?id=2951322048,来一首甜甜的歌给自己的可爱充充值吧,137万,柃苓
/playlist?id=2631984385,空灵男声 · 拥抱不住的寂寞灵魂,95万,shakemyhead
/playlist?id=2871897839,最甜女声，每首都让人陶醉,66万,迟到得到
/playlist?id=2287797892,YOUTUBE旅拍大佬的歌单 VLOG BGM 背景音乐,373万,flashyami
/playlist?id=2559073321,『云村好歌』热评1w+（持续更新）,841万,曾令彪工作室
/playlist?id=2538303796,职业拳击（空击 步伐训练 含热身音乐）,12万,kyle_white
/playlist?id=2018078090,情 绪 绝 缘 体 ≈ 0% Emotions,582万,NickyRomero
/playlist?id=2833462877,安静看书时听的 那些低吟浅唱,31473,Purechanbaek
/playlist?id=2656938254,波西米亚狂想曲【原声大碟】,179万,不哴酒精嗜号灯
/playlist?id=2482340025,想视你为朋友 又心爱着你,94507,B大樹
/playlist?id=2455027789,听了想哭的丧歌,23万,東京793
/playlist?id=2872609549,赛博朋克 迷失未来,11万,Galadhrim
/playlist?id=2632001250,磁性男嗓 · 坠入你声音里的浩瀚星河,221万,shakemyhead
/playlist?id=2810503639,雾感女嗓 | 情绪游离的灵魂女诗人,113万,一房两人三猫四季五杀六九
/playlist?id=2866293458,论如何优雅的打开放松时光,153万,少年的半岛铁盒
/playlist?id=2160646979,┆Take a bath┆关灯洗浴 水雾中是你,376万,酥佚君
/playlist?id=2769304531,〖姚琛来了〗小琛哥的专属歌单,10万,Manta_
/playlist?id=2750916598,【灵感时刻】独立音乐人的优秀作品集,52万,pure日月
/playlist?id=2690912997,『串烧』抖音快手热门 ❤,56万,仙男音乐库
/playlist?id=2554924562,《复仇者联盟4》电影〖原声收录】,223万,Cosmos0717
/playlist?id=2632007068,温暖少年音 · 叙述甜甜的少年心事,234万,shakemyhead
/playlist?id=2220081292,安静细腻的欧美小调，献给失眠的你,755万,SuperMan-LEE
/playlist?id=2497165506,心脏复苏室 · 极致鼓点带来的太空之旅,257万,shakemyhead
/playlist?id=2788012762,疗愈人心的温柔嗓音：愿你美梦好眠,324万,mayuko然
/playlist?id=2658426501,2019 Grammy第61届格莱美获奖及表演曲目,24万,wuli王奶
/playlist?id=2850578667,【Billboard】1990~2019美国B榜卡2单曲合集,187万,MusicalTimes
/playlist?id=2761263149,『缱绻时光』舒适的假期日常曲风°,292万,薛定谔的M菌
/playlist?id=2785909089,美国童声合唱团/One Voice/原曲,10万,暗桩
/playlist?id=2720870171,【欧美】清新小调、如薄荷般的清香♪,15万,Aeim_
/playlist?id=2967141994,「四季如梦」不知偶拾谁的风过悠然,46万,独行的棕鹿
/playlist?id=2991850857,致幻星辰 | 走进夜海，打捞起一场美梦,50万,鱼骨与飞鸟集
/playlist?id=2994827194,独行者丨驻足于深夜路灯下的孤寂灵魂,12万,Aelief-东宫
/playlist?id=2785276424,别多听、耳朵会怀孕的……,42418,8-鳄鱼
/playlist?id=2799345691,车载必备 - 【DJ合集】,18万,TJ_KING
/playlist?id=2884508742,JTBC综艺[캠핑클럽/Camping Club]BGM合集,45341,-StarLightKim
/playlist?id=2886779301,论如何用音乐培养复古气质,135万,苏箫羽
/playlist?id=2091355034,欧美轻快小调∥小清新,272万,挪威的童话
/playlist?id=2456763210,《复古青年蹦迪指南》,505万,摇滾乌托邦
/playlist?id=2328876954,王一博舞蹈英文bgm,65万,WUTHERINGM
/playlist?id=2523761864,希望你的可爱，可以治愈一切烦恼,863万,mayuko然
/playlist?id=2883667678,Old Town Road 大合集,88475,儒雅随和LILITI
/playlist?id=2896271218,所有人都喜欢生命，活着就会遇到爱,21万,槐序十八丶
/playlist?id=2779453332,2019年四月最热新歌TOP50,1545万,网易云音乐
/playlist?id=2793619742,温柔是世间宝藏 我永远屈服于温柔｜静静听,36638,C12en
/playlist?id=2880742579,ɴɪɢʜᴛ ᴠɪʙᴇ 今夜，一起坠入温柔的浪漫海洋.,117万,Kaleidoscott
/playlist?id=2508413871,班迪与油印机 / 班迪与印墨机（Bendy）,16万,Die-Jones
/playlist?id=2989111987,电影故事｜初恋是一场重感冒,137万,下一颗巧克力
/playlist?id=2895044260,【Skam】挪威版第三季BGM,32162,奇怪的猫先生
/playlist?id=2955918781,小众向 ：赴一场爱乐狂欢,56万,蜜糖男孩
/playlist?id=2894481135,爱于此刻，江河湖海汪洋皆可倾,64万,别情先生
/playlist?id=2692670513,节奏控|忍不住想在才艺大赛上表演了(自嗨）,14万,一氧化二狗
/playlist?id=2196397364,沉迷Lifewluhkel （旋律天才）,157万,那是我仅有的温柔和爱你的原因
/playlist?id=2836914369,大小谎言第二季 插曲（已完结）,98560,CallMeProphet
/playlist?id=2822325996,灵魂歌者 · 寂静之森里的斑驳陆离,52万,shakemyhead
/playlist?id=2898257741,<迷幻花园>玫瑰生长于灵魂之上,108万,雨夜出逃
/playlist?id=2916351616,<浪漫逃亡>想躲在花堆中睡个美美午觉吗,52万,雨夜出逃
/playlist?id=2527614288,Shiloh Dynasty采样合集（最全),20万,远观人间烟火
/playlist?id=2500511706,黑胶放映室｜昆汀有三宝：话唠足控配乐叼,46万,云音乐VIP
/playlist?id=2911414070,You're Beautiful,36568,R奕_
/playlist?id=2453710966,《太空乐鉴赏与简史》,388万,摇滾乌托邦
/playlist?id=2509014704,A妹热单精选99+【Ariana Grande】,87万,AngelinaL_
/playlist?id=2907212090,浪漫黄昏|夕阳总会温柔的落在你肩上,150万,桑菲尔德L
/playlist?id=2770184004,复仇者联盟4·原声带/插曲,20万,山石与你
/playlist?id=2812485332,晚安 引起极度舒适的美好梦境,284万,西柚甜
/playlist?id=2770061107,和王晨艺一起跳舞吧！,50092,一棵傻葱
/playlist?id=2875492325,《爱宠大机密2》电影配乐,60205,南诺Nanuo
/playlist?id=2942132050,星河入梦 | 逆光漫步一场梦幻旅行,70万,鱼骨与飞鸟集
/playlist?id=2228328777,請 不 要 忘 記 我 ， 求 妳 了 。,48万,枫溪学长
/playlist?id=2787157613,♥︎甜 甜 女 孩 的 好 心 情 催 化 剂♥︎,17万,站在月亮上的少女
/playlist?id=2874415422,《Euphoria/迷醉/亢奋》-美剧HBO,53254,SONGIH
/playlist?id=2868987314,Euphoria |亢奋 [美剧] OST ㅤㅤ☜…,86万,OedoKuipers
/playlist?id=2815904138,《这！就是街舞》第二季BGM 完结,60046,KazingRrr
/playlist?id=2987220465,Bitter & Sweet | 梦境国度的苦甜交响曲,78万,SplitWorks
/playlist?id=2931194252,【斯皮尔伯格】电影配乐精选,34万,枫jackie
/playlist?id=2514205311,刺激神经 · 欧美性感女声与鼓点的碰撞,191万,shakemyhead
/playlist?id=2964706269,星辰物语 | 映在窗上的，关于月亮的故事,83万,olly的牙缝
/playlist?id=2730291578,「皱起的雾」夜空中潜沉着死去的月亮,443万,独行的棕鹿
/playlist?id=2411629173,温柔英文歌 睡觉专用♡,401万,w柚w
/playlist?id=2959877824,人间失格|孤独是生命的礼物,83116,Unexplainable
/playlist?id=2991912564,英国独立音乐厂牌贝阁唱片热歌精选,56534,薄荷苏打水_
/playlist?id=2474594001,集泪瓶 · 望你遇到视你如瑰宝的爱人,160万,shakemyhead
/playlist?id=2849145444,【美剧】Euphoria 亢奋 迷醉 已续订第二季,15万,Hermann-
/playlist?id=2952690934,星宿旅馆 | 银河渲染，如你眉目璀璨,74万,鱼骨与飞鸟集
/playlist?id=2940793253,Tenderness For Nights 深夜入睡指南,103万,Joceah
/playlist?id=2908827475,好听的手机来电铃声,14万,聆风沐月丶
/playlist?id=2490605070,欧阳娜娜vlog bgm持续更新,72万,JosephineCai
/playlist?id=2847743756,【美剧】HBO 2019 亢奋/迷醉 Euphoria - S1,72289,TING_ZHU
/playlist?id=2896051152,另类音乐大赏 | 反叛青年狂想曲,61万,蜜糖男孩
/playlist?id=2414960807,内容引起极度舒适,521万,食人奶奶-
/playlist?id=2485993756,钢琴深情弹唱 · 琴音绕梁 我依旧思念你,135万,shakemyhead
/playlist?id=2899902091,另类梦幻·星云间的漂流,33392,therealTRENT
/playlist?id=2717223253,淡粉暮色里的一场梦，恰到好处的甜,86300,糖旻月
/playlist?id=2810937396,超级英雄电影预告片都配首什么歌,403万,下一颗巧克力
/playlist?id=2735865571,CAROLE&TUESDAY相关音乐作品,94255,axchar
/playlist?id=2926240316,全裸导演原声OST全收录,11万,阿康KN
/playlist?id=2579154939,小写的歌名 | 细腻的情感缓缓流,153万,Aidly艾迪黎
/playlist?id=3000157586,茕茕孑立丨如今我一无所有，孑然一身,82679,LeoOfficial
/playlist?id=2809364743,欧美——来电铃声❤,54649,Error-EA
/playlist?id=2890980970,JTBC韩综「Begin Again3」BGM(持更ing),72万,酒心怪獸
/playlist?id=2902663078,Begin Again 3 JTBC音乐综艺,66833,荞荞荞麦面
/playlist?id=2584413932,R&B | 极致女声-或低沉性感或甜美柔情,103万,口袋里的黑白键
/playlist?id=2385023422,特别特别丧的歌,74万,阿萱萱呀
/playlist?id=2651434039,法版SKAM第三季BGM,39万,-斯诺-
/playlist?id=2897851613,韩剧《十八岁的瞬间》BGM&OST,19万,哈皮兔xuan
/playlist?id=2957452963,漫步在伦敦丨无法忘却的英伦情调,133万,OneDirection资讯号
/playlist?id=2978208641,『R&B』梦境漂浮不定，节奏如影随形,57万,生活委员
/playlist?id=2761329979,（强硬派）健身房歌单,14万,西西里人山姆
/playlist?id=2657966499,假期无聊，来场动感电子爵士party如何？,143万,BAEK-J
/playlist?id=2876806989,阳光假期・漫步在阿尔卑斯山脚下,86174,Hugo阝東
/playlist?id=2616994068,吸一口童真气，做个可爱的大朋友！,83万,BAEK-J
/playlist?id=2862129796,『经典影音』穿梭五十部魔幻的美国动画电影,63万,十三逆旅Li
/playlist?id=2986686032,来电Ι铃声Ι 车载Ι DJ318《精选》,11万,Enwar-FM
/playlist?id=2521376051,宿醉感 | 在一个暮色沉沉的早上醒来,215万,未完成的渥修斯基
/playlist?id=2921670927,滚石杂志:历年五星专辑全收录,65万,流亡大街
/playlist?id=2711242946,韩综 《西班牙寄宿》 【BGM】,13万,HELLOHETTY
/playlist?id=2656883111,美国恐怖故事『第一至九季所有BGM』,16万,落暮星辰画若风
/playlist?id=2899655683,단，하나의 사랑 （仅此一次的爱情）,38075,_Deyan
/playlist?id=2942186369,Nostalgia 70s | 萧条中找寻光明,153万,蜜糖男孩
/playlist?id=2617098838,【当摇滚乐遇上文学】,121万,摇滾乌托邦
/playlist?id=2902128439,Urban · 历届格莱美精选集,87万,蜜糖男孩
/playlist?id=2365740203,DJ嗨曲®音乐,65万,泡沫夏的鱼EX
/playlist?id=2944398305,维吾尔歌手 | Bilal Enwer ♡,38万,Parhat-Official
/playlist?id=2577388187,Future Beats ◐ 糟糕，是心肌梗塞的感觉！,2256万,NickyRomero
/playlist?id=2949164891,Elite(Élite)名校风暴第二季插曲,59575,SOno5
/playlist?id=2681697374,叶音 locking(持更）,10万,lockingye
/playlist?id=2621766482,『欧美』这些超酷的R&B女歌手你认识吗？,109万,SZA中国歌迷会
/playlist?id=2822253466,韩剧春夜 | MBC OST,42540,tangkwon
/playlist?id=2449874373,电影丨A Star Is Born/一个明星的诞生 OST,145万,胡自在不在阿
/playlist?id=2707319365,让人心情变好的快乐摇滚,111万,FaalseAlaarm
/playlist?id=2682273432,☢︎_乌兹别克明星丨Shahzoda,15万,Forme118
/playlist?id=1989603418,沉溺在蓝夜里的黯淡星辰,63万,溺水小熊
/playlist?id=2571022763,硬核摇滚工业重金属（狂暴）,49万,宸极-Cody
/playlist?id=2503202287,怀旧旋律 · 旧时光里的天马行空,136万,shakemyhead
/playlist?id=2947215944,电影故事｜朋友你好 好久不见,139万,下一颗巧克力
/playlist?id=2661690482,夜晚和你一起在温柔中停滞.,151万,JZdevilkiller
/playlist?id=2797626059,Noise Pop丨迷幻噪音摇滚,73万,摇滾乌托邦
/playlist?id=2667641834,梦幻摇滚 I 倚梦阑香，失真幻象,177万,山河暮归
/playlist?id=2841528937,（已更新）《全面战争 三国》游戏原声,16万,天才麻瓜少年
/playlist?id=2750414423,卡罗尔与星期二✌︎✌︎,38万,FXXLand
/playlist?id=2924642202,浴室里的单人舞会,13万,fantab01
/playlist?id=2930491601,『女声旋律』在天蓝色的彼岸寻找救赎,48882,Onyx丶
/playlist?id=2570049352,迪士尼：梦开始的地方,301万,楼船夜雪天
/playlist?id=2861289556,音室Vol.9丨仲 夏 夜 拥 我 入 睡,72万,Shooxxx
/playlist?id=2915313937,「浅影勿寻」落雾是夜寞离辞的叹惋,58752,XIUSLINK
/playlist?id=2942969644,张钰琪－明日之子最强厂牌,37088,神奇的闪电猫
/playlist?id=2844273114,盯鞋鉴赏｜沉溺于布鲁克林区的浪漫与孤独,90949,Kerosene_
/playlist?id=2861346811,Vol.140 - 灵魂需要爱 · Soul Romance,64208,后花园BACKYARD
/playlist?id=2642449979,荒木飞吕彦耳边响起【曲目已整】JOJO音乐梗,71万,大家来看我JOJO立
/playlist?id=2512092824,午夜降临 | 如何在房间优雅的跳舞,166万,用户126187007
/playlist?id=2745054500,钢琴布鲁斯〔我想和你走进酒馆喝杯酒〕,101万,约翰和他的树洞
/playlist?id=2872048503,Jazz 欧美 | 柔情慵懒的浪漫歌姬,12万,银河对视
/playlist?id=2739278006,JOKER 小丑预告片&全片原声 杰昆•菲尼克斯,19万,不正常人类研究中心负责人
/playlist?id=2721886682,CAROLE&TUESDAY/卡罗尔与星期二 精选音乐集,370万,爆肝工程师的狂想曲
/playlist?id=2458270544,虚空浪漫风 | 沉溺在迷幻的烟波里,119万,用户126187007
/playlist?id=2837705789,Disco/Funk/Funky | 回到70/80年代,78248,是喪尸
/playlist?id=2660335535,复古假日瘫丨慵懒且优雅,136万,摇滾乌托邦
/playlist?id=2936255937,百位宝藏R&B歌手 ：一人一首代表曲,91万,蜜糖男孩
/playlist?id=2332351054,BBC新闻100篇&美文&诗&TED演讲,37万,筱汐若
/playlist?id=2629570170,【古典 爱情咏叹调】,14万,妖大帝
/playlist?id=2746756569,JOKER 小丑 预告片 电影原声带 BGM,87652,无趣的X
/playlist?id=2738759532,『爵士音乐』情醉意迷，微醺慵懒的酒馆,266万,一生向海
/playlist?id=2729202965,后摇 | 治愈系孤独患者的光明,34434,Emo重症患者
/playlist?id=2514269356,欧美微醺 · 韵味十足的高级爵士女嗓,235万,shakemyhead
/playlist?id=2964757969,电子摇摆Electro Swing音乐精选,86665,nongmai
/playlist?id=2307080215,BBC/VOA/TED演讲,24万,小兔子耶
/playlist?id=2262799424,英语四级听力练习（bbc英文广播）,13万,冷瓜丶
/playlist?id=2872453580,初中高中英语单词合集,62700,XiaoRunye
/playlist?id=2605708474,爵士 微醺沉醉的小酒館,85万,与你赴海
/playlist?id=2479397515,甜味爵士 | 焦糖拿铁口味·甜柔度100%,171万,塔希提岛的月亮
/playlist?id=2508028369,俏皮爵士向°复古雅妆素日游,81万,用户126187007
/playlist?id=2601413639,下午茶 | 浓郁芳香的品沫时光,33万,肖恩婴
/playlist?id=2696361804,欢乐下班指南 | JAZZ FUN,21万,海螺J
/playlist?id=2882635405,清凉静心古典|黑白琴键与昼夜更替,19万,鹿北浠
/playlist?id=2768646174,古典与学习 | 专注思考,80101,云音乐古典之声
/playlist?id=2814448625,Aladdin（2019） 茉莉公主主题曲 各国版本,30843,YoullNeverFindMe
/playlist?id=2847198522,Show Me The Money 8（更至ep8）,60281,谁先矛盾
/playlist?id=2085272688,一个你永远听不完的歌单（长期更新）,156万,求你催我写瑞金
/playlist?id=2893067625,Begin Again3 歌单（更新至第三集）,74712,Ruby_Ace
/playlist?id=2891628609,[Begin Again 3]비긴어게인,97161,TheMoonFellDown-
/playlist?id=2744235118,卡罗尔与星期二/【CAROLE&TUESDAY】,48万,明月心通
/playlist?id=2926413892,超全蹦迪歌单,30322,LuoJennifer
/playlist?id=2899143189,抖音英文歌2019.1,30473,耳朵-格子
/playlist?id=2959945932,【明日方舟】火蓝之心,29978,琴费士_
/playlist?id=2846011751,《calore&tuesday》骨头社20周年作品乐曲,29537,素手挽橘风
/playlist?id=2838084243,Big Little Lies 《大小谎言》第二季,29167,sunsunsun05
/playlist?id=2862019847,Yesterday (昨日奇迹电影原曲|原唱）,28974,BIUERAIN
/playlist?id=2893294396,NBA2K20 游戏原声BGM,28823,PxxxSy
/playlist?id=2948565939,Mnet 综艺 Queendom BGM合集,28231,时影JINMINKOOK
/playlist?id=3027746764,嘻哈星节奏 Rhythm+Flow,28151,sventwooke
/playlist?id=2909768625,今天我超酷,27777,月夕呀xxx
/playlist?id=2822449259,抖音电音Divine Comedy,27525,妄訫之乏味
/playlist?id=2778997341,全球最丧曲！,26929,shuiryiop
/playlist?id=2875134882,英文歌曲,26672,吴白-Dt
/playlist?id=2928547020,『病态』 超丧 重度抑郁 歌单,27059,she九九
/playlist?id=2886416520,适合晚上飙车时听的嗨曲,26374,執肋
/playlist?id=2785927928,无限王者团（禁止抄袭）,25652,0付软萌道道0-夢哒-
/playlist?id=2931297893,【真良心好听循环单】首首精致，满满爱意,24766,steamb励
/playlist?id=2823346372,Gentleman Jack 完整原声 绅士杰克,24316,evanstonrabbit2754
/playlist?id=2930640226,驾车/经典驾车曲目,24329,键盘教父
/playlist?id=2850869879,白毛毛抖音背景音乐,23426,我将成为你的避风港
/playlist?id=2756057288,❤️Can We Kiss Forever?,24257,ServerHeng
/playlist?id=2672631056,忧伤大提琴名曲,23249,XU帆008
/playlist?id=2786535378,Lock Me up,22943,丨路非明丨
/playlist?id=2377178625,【丧】温柔 孤独 难受 丧,24808,好想让自己歌单火
/playlist?id=2757285706,ØṆ. l 年度最愛電子音樂（StĒť),22481,PrettyStranger丶
/playlist?id=2978779877,【抖腿电音】EDM超强律动与完美人声 精选集,22195,爱是你笑的眼睛
/playlist?id=2820138367,高材生 Booksmart (2019),22157,掐死我吧
/playlist?id=2895614593,BGM（快手）,21842,Ambition5542
/playlist?id=2821271067,吸血鬼和女孩（筷子吸血鬼）,21040,龙与女巫的约定
/playlist?id=2877885842,抖音欧美BGM,21092,控球患者
/playlist?id=3027760075,『欧美』迷幻上瘾 极致燃点,20860,纪小虾仿佛没睡醒
/playlist?id=2611099665,歌剧. 美声.女高音.诗班圣咏,20965,NewAgeDog阿冲
/playlist?id=2899121691,恋爱专用,20263,其实有很多墙头但是懒得换头像
/playlist?id=2941287037,那些好听又找不到的英文歌～,20456,唢呐一吹布一盖
/playlist?id=2636295671,蔚蓝游戏原声 Celeste soundtrack,20246,纳米吊环
/playlist?id=2836667646,大小谎言第二季BGM,19994,The_Native_Tiger
/playlist?id=2954706508,抖音最火英文歌曲一网打尽,18747,m不稚
/playlist?id=2909097979,玄冥二老,17306,茹柯耶320
/playlist?id=2950648468,【甜总】反黑 反渣 反键盘侠,16462,山山如也
/playlist?id=2821485621,2019 META电音节预热歌单,15253,苏州表弟
/playlist?id=2759427115,Shua作业燃烧曲,15295,24KMagic呵呵
/playlist?id=2948856031,space免费气氛组,15261,SPACE蹦迪选手
/playlist?id=2935611708,Jeemzz直播歌单,14509,Jimbo是个小O可o爱O
/playlist?id=2857798267,这就是灌篮2⃣️剪辑BGM,14505,装垫儿台-
/playlist?id=2860577949,唐文轩AyoM,14425,妖娆琦哥哥
/playlist?id=2965734634,超带感的电音女声,13585,劣犯
/playlist?id=2856382104,PES2020 实况足球2020 原声大碟,13636,VARERED
/playlist?id=2816910522,兔子舞&野狼王 90's Disco,12733,czkhiroshi
/playlist?id=2893532054,星 河 不 知 意.,12569,zhaoshuya-
/playlist?id=2952211761,午夜孤独的发明 - 馬鯊鯊,12439,我是馬鯊鯊
/playlist?id=2918472457,日剧《咖啡与香草》插曲,12321,newmysoul
/playlist?id=2962624327,《小丑》（JOKER）2019 电影 原声,12817,My----My
/playlist?id=2892898152,Alan Walker（艾伦.沃克）作品全集,12082,SaulanWealukaer
/playlist?id=2803893831,打王者必备的超燃歌曲,11630,翻不了身的咸鱼王
/playlist?id=2866624523,运动打球必备/节奏控,11351,小sun爱小孙
/playlist?id=2939725092,[BGM]超带感欧美良曲（典藏版）,11212,妍橙儿
/playlist?id=2883992325,唯有一曲动人解忧愁,11191,voir-la-vie-en-rose
/playlist?id=2795439388,THENX Chris Heria 纹身哥 克里斯 街建歌单,11321,uncle_Punish
/playlist?id=2884886183,NBA2k19手游原声bgm,10838,walt_ha
/playlist?id=2971059844,2019苹果秋季发布会,10729,我没叫你去巡山
/playlist?id=2937929039,rapper常有天才不常有,10700,RICHMAP
